FormattedDate,away_WP,to_WP,day_of_week,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot
11/17/12,2081,2627,5,1376,1,18,4,3,3,1,7.130573248,2.6,3.9,5.2,6.5,7.8
11/18/12,3084,1778,6,1922,0,18,5,3,4,1,7.130573248,1,3.9,5.2,6.5,7.8
11/19/12,2062,2050,0,616,0,18,5,3,4,1,7.130573248,0,1,5.2,6.5,7.8
11/20/12,2063,2480,1,604,0,18,2,1,2,1,7.130573248,0,0,1,6.5,7.8
11/21/12,2452,3941,2,1021,1.3,18,2,1,2,2.3,7.130573248,1.3,1.3,1.3,6.5,7.8
11/22/12,1606,2288,3,2510,0,18,3.5,4,3,2.3,7.13,1.3,1.3,1.3,1.3,2.3
11/23/12,2910,3722,4,3192,1.3,18,3.5,4,3,3.6,3.6,1.3,2.6,2.6,2.6,2.6
11/24/12,3756,2276,5,4004,0,18,5,7,4,3.6,2.6,1.3,1.3,2.6,2.6,2.6
11/25/12,4037,1411,6,2524,0,18,5,7,4,3.6,2.6,0,1.3,1.3,2.6,2.6
11/26/12,1691,1325,0,-102,1.3,18,5,7,4,4.9,3.9,1.3,1.3,2.6,2.6,3.9
11/27/12,1489,1510,1,-468,0,18,5,7,4,4.9,3.9,1.3,1.3,1.3,2.6,2.6
11/28/12,1569,1627,2,-447,1.3,18,5,7,4,6.2,3.9,1.3,2.6,2.6,2.6,3.9
11/29/12,1606,1683,3,-389,1.3,18,5,7,4,7.5,5.2,2.6,2.6,3.9,3.9,3.9
11/30/12,1812,2977,4,-312,0,18,6.5,8,5,7.5,3.9,1.3,2.6,2.6,3.9,3.9
12/1/12,2623,3007,5,853,0,18,7,5,1,7.5,3.9,0,1.3,2.6,2.6,3.9
12/2/12,3278,1834,6,1237,0,18,7,5,1,7.5,3.9,0,0,1.3,2.6,2.6
12/3/12,1619,1509,0,-207,1,18,7,5,1,8.5,3.6,1,1,1,2.3,3.6
12/4/12,1506,1486,1,-317,0,18,7,5,1,8.5,3.6,1,1,1,1,2.3
12/5/12,1665,1602,2,-337,0,18,7,5,1,8.5,2.3,0,1,1,1,1
12/6/12,1472,1648,3,-400,0,18,7,10,1,8.5,1,0,0,1,1,1
12/7/12,1729,3081,4,-224,1,18,7,5,1,9.5,2,1,1,1,2,2
12/8/12,2218,2781,5,1128,7,18,7,5,1,16.5,9,8,8,8,8,9
12/9/12,3709,1983,6,1691,7,18,9,10,2,23.5,16,14,15,15,15,15
12/10/12,1650,1480,0,-35,0,18,10,6,2,23.5,15,7,14,15,15,15
12/11/12,1556,1624,1,-205,3,29,14,7,2,26.5,18,3,10,17,18,18
12/12/12,1790,1815,2,-137,0,27,18,6,2,26.5,18,3,3,10,17,18
12/13/12,2058,2280,3,-112,0,27,28,10,10,26.5,18,0,3,3,10,17
12/14/12,2104,3676,4,110,0,26,34,10,10,26.5,17,0,0,3,3,10
12/15/12,3083,3662,5,1682,2,25,37,11,11,28.5,12,2,2,2,5,5
12/16/12,4333,2646,6,2261,6,30,38,11,11,34.5,11,8,8,8,8,11
12/17/12,2316,2006,0,574,4,32,39,11,11,38.5,15,10,12,12,12,12
12/18/12,1899,2206,1,264,8,36,42,11,15,46.5,20,12,18,20,20,20
12/19/12,2044,2217,2,571,2,43,52,11,17,48.5,22,10,14,20,22,22
12/20/12,2886,3276,3,744,1,42,54,13,27,49.5,23,3,11,15,21,23
12/21/12,3244,5032,4,1134,0,40,80,15,50,49.5,23,1,3,11,15,21
12/22/12,3570,5142,5,2922,0,38,86.5,16,50,49.5,21,0,1,3,11,15
12/23/12,3989,3784,6,4494,0,37,87,16,50,49.5,15,0,0,1,3,11
12/24/12,3259,3069,0,4289,0,36,90,16,50,49.5,11,0,0,0,1,3
12/25/12,2526,2573,1,4099,3,37,94,17,51,52.5,6,3,3,3,3,4
12/26/12,4084,5026,2,4146,3,39,95,21,51,55.5,7,6,6,6,6,6
12/27/12,4022,5183,3,5088,8,45,97,21,51,63.5,14,11,14,14,14,14
12/28/12,5002,6651,4,6249,6,47,112,22,57,69.5,20,14,17,20,20,20
12/29/12,5407,6092,5,7898,1,43,113,21,57,70.5,21,7,15,18,21,21
12/30/12,5443,4805,6,8583,0,45,115,22,60,70.5,21,1,7,15,18,21
12/31/12,4031,4050,0,7945,0,42,117,22,60,70.5,21,0,1,7,15,18
1/1/13,6971,3616,1,7964,3,42,117,23,60,73.5,21,3,3,4,10,18
1/2/13,4260,3422,2,4609,1,43,117,23,60,74.5,19,4,4,4,5,11
1/3/13,3783,3768,3,3771,0,43,118,23,60,74.5,11,1,4,4,4,5
1/4/13,4313,5621,4,3756,0,40,118,23,60,74.5,5,0,1,4,4,4
1/5/13,5692,5289,5,5064,0,39,123,23,60,74.5,4,0,0,1,4,4
1/6/13,6573,3779,6,4661,0,39,118,23,60,74.5,4,0,0,0,1,4
1/7/13,3051,2336,0,1867,1.7,39,118,23,60,76.2,5.7,1.7,1.7,1.7,1.7,2.7
1/8/13,2328,2210,1,1152,0,38,118,20,60,76.2,2.7,1.7,1.7,1.7,1.7,1.7
1/9/13,2386,2336,2,1034,0,38,118,20,60,76.2,1.7,0,1.7,1.7,1.7,1.7
1/10/13,2558,2749,3,984,0,38,118,19,60,76.2,1.7,0,0,1.7,1.7,1.7
1/11/13,2599,4453,4,1175,0,37,118,19,60,76.2,1.7,0,0,0,1.7,1.7
1/12/13,3147,3457,5,3029,6,42,118,23,60,82.2,7.7,6,6,6,6,7.7
1/13/13,5051,2393,6,3339,1,43,119,19,60,83.2,8.7,7,7,7,7,7
1/14/13,2060,1698,0,681,0,42,117,19,60,83.2,7,1,7,7,7,7
1/15/13,1830,1781,1,319,0,42,119,19,60,83.2,7,0,1,7,7,7
1/16/13,2255,2405,2,270,1,42,119,19,60,84.2,8,1,1,2,8,8
1/17/13,2393,2981,3,420,0,42,120,19,60,84.2,8,1,1,1,2,8
1/18/13,3096,6813,4,1008,0,42,120,18,62,84.2,8,0,1,1,1,2
1/19/13,4526,6207,5,4725,0,41,120,18,62,84.2,2,0,0,1,1,1
1/20/13,6446,4043,6,6406,0,41,120,23,65,84.2,1,0,0,0,1,1
1/21/13,6284,2727,0,4003,0,40,120,23,65,84.2,1,0,0,0,0,1
1/22/13,2344,2016,1,446,0,40,121,18,70,84.2,1,0,0,0,0,0
1/23/13,2055,2134,2,118,0,40,121,18,70,84.2,0,0,0,0,0,0
1/24/13,1998,2529,3,197,0,39,121,18,70,84.2,0,0,0,0,0,0
1/25/13,2195,5652,4,728,0,39,121,18,70,84.2,0,0,0,0,0,0
1/26/13,4269,5001,5,4185,0,39,121,23,70,84.2,0,0,0,0,0,0
1/27/13,7131,2912,6,4917,1,39,121,23,70,85.2,1,1,1,1,1,1
1/28/13,2332,1724,0,698,1,41,121,18,70,86.2,2,2,2,2,2,2
1/29/13,1944,2004,1,90,5,41,121,18,70,91.2,7,6,7,7,7,7
1/30/13,1936,2100,2,150,0,46,121,18,70,91.2,7,5,6,7,7,7
1/31/13,2116,2718,3,314,4,48,121,18,70,95.2,11,4,9,10,11,11
2/1/13,3031,6329,4,916,1,48,128,19,70,96.2,12,5,5,10,11,12
2/2/13,5237,5933,5,4214,6,53,128,19,70,102.2,18,7,11,11,16,17
2/3/13,7605,4279,6,4910,0,51,128,21.5,70,102.2,17,6,7,11,11,16
2/4/13,3407,2760,0,1584,2.2,50,128,21.5,70,104.4,18.2,2.2,8.2,9.2,13.2,13.2
2/5/13,3019,2362,1,937,0,49,128,18,70,104.4,13.2,2.2,2.2,8.2,9.2,13.2
2/6/13,2342,2373,2,280,0,49,128,18,70,104.4,13.2,0,2.2,2.2,8.2,9.2
2/7/13,2277,2897,3,311,5,51,128,20,70,109.4,14.2,5,5,7.2,7.2,13.2
2/8/13,2923,6500,4,931,2,51,128,20,70,111.4,15.2,7,7,7,9.2,9.2
2/9/13,4110,5160,5,4508,0,50,128,23,70,111.4,9.2,2,7,7,7,9.2
2/10/13,8294,3996,6,5558,6,55,128,23,70,117.4,15.2,6,8,13,13,13
2/11/13,3100,2261,0,1260,3,56,128,19,70,120.4,16,9,9,11,16,16
2/12/13,2348,2289,1,421,2,56,128,20,70,122.4,18,5,11,11,13,18
2/13/13,2333,2493,2,362,1,55,129,20,70,123.4,19,3,6,12,12,14
2/14/13,2274,3268,3,522,5,60,129,19,70,128.4,19,6,8,11,17,17
2/15/13,3731,8331,4,1516,4,59,129,19,70,132.4,21,9,10,12,15,21
2/16/13,4813,6269,5,6116,1,56,129,25,70,133.4,22,5,10,11,13,16
2/17/13,6977,4311,6,7572,0.5,57,129,25,70,133.9,16.5,1.5,5.5,10.5,11.5,13.5
2/18/13,6758,2805,0,4906,1,56,129,24,70,134.9,14.5,1.5,2.5,6.5,11.5,12.5
2/19/13,3341,2508,1,953,1,55,129,19,70,135.9,13.5,2,2.5,3.5,7.5,12.5
2/20/13,2208,2323,2,120,0,55,129,19,70,135.9,12.5,1,2,2.5,3.5,7.5
2/21/13,1787,2485,3,235,1,55,129,19,70,136.9,8.5,1,2,3,3.5,4.5
2/22/13,2892,6167,4,933,4,59,130,19,91,140.9,8.5,5,5,6,7,7.5
2/23/13,4993,5576,5,4208,1,57,130,24,91,141.9,8.5,5,6,6,7,8
2/24/13,5898,2185,6,4791,3,59,130,24,91,144.9,11,4,8,9,9,10
2/25/13,3214,2158,0,1078,2,59,130,24,91,146.9,12,5,6,10,11,11
2/26/13,1963,1777,1,22,0,59,130,20,91,146.9,11,2,5,6,10,11
2/27/13,2634,2726,2,-164,6,60,131,19,92,152.9,17,6,8,11,12,16
2/28/13,2513,3477,3,-72,1,60,131,19,92,153.9,17,7,7,9,12,13
3/1/13,3496,7437,4,892,5,63,134,19,94,158.9,18,6,12,12,14,17
3/2/13,5234,5784,5,4833,1,63,134,24,94,159.9,18,6,7,13,13,15
3/3/13,8610,3639,6,5383,0,61,135,24,95,159.9,15,1,6,7,13,13
